Advisor_Id,Investment_Id,Transaction_Type
634627,106366,US Fund Commodities Broad Basket
635160,106366,US Fund Commodities Broad Basket
635163,106366,US Fund Commodities Broad Basket
635467,106366,US Fund Commodities Broad Basket
637427,106366,US Fund Commodities Broad Basket
637578,106366,US Fund Commodities Broad Basket
637739,106366,US Fund Commodities Broad Basket
637762,106366,US Fund Commodities Broad Basket
638929,106366,US Fund Commodities Broad Basket
639118,106366,US Fund Commodities Broad Basket
639132,106366,US Fund Commodities Broad Basket
639193,106366,US Fund Commodities Broad Basket
639401,106366,US Fund Commodities Broad Basket
642217,106366,US Fund Commodities Broad Basket
642718,106366,US Fund Commodities Broad Basket
642822,106366,US Fund Commodities Broad Basket
642853,106366,US Fund Commodities Broad Basket
642977,106366,US Fund Commodities Broad Basket
645721,106366,US Fund Commodities Broad Basket
645734,106366,US Fund Commodities Broad Basket
649823,106366,US Fund Commodities Broad Basket
653038,106366,US Fund Commodities Broad Basket
653544,106366,US Fund Commodities Broad Basket
653843,106366,US Fund Commodities Broad Basket
656001,106366,US Fund Commodities Broad Basket
657023,106366,US Fund Commodities Broad Basket
659247,106366,US Fund Commodities Broad Basket
659679,106366,US Fund Commodities Broad Basket
659689,106366,US Fund Commodities Broad Basket
660087,106366,US Fund Commodities Broad Basket
660099,106366,US Fund Commodities Broad Basket
660644,106366,US Fund Commodities Broad Basket
661324,106366,US Fund Commodities Broad Basket
661468,106366,US Fund Commodities Broad Basket
663164,106366,US Fund Commodities Broad Basket
663392,106366,US Fund Commodities Broad Basket
663581,106366,US Fund Commodities Broad Basket
663936,106366,US Fund Commodities Broad Basket
664706,106366,US Fund Commodities Broad Basket
665049,106366,US Fund Commodities Broad Basket
665703,106366,US Fund Commodities Broad Basket
665889,106366,US Fund Commodities Broad Basket
666007,106366,US Fund Commodities Broad Basket
666636,106366,US Fund Commodities Broad Basket
667332,106366,US Fund Commodities Broad Basket
667651,106366,US Fund Commodities Broad Basket
668982,106366,US Fund Commodities Broad Basket
57925,106366,US Fund Commodities Broad Basket
670039,106366,US Fund Commodities Broad Basket
670055,106366,US Fund Commodities Broad Basket
670121,106366,US Fund Commodities Broad Basket
670690,106366,US Fund Commodities Broad Basket
670706,106366,US Fund Commodities Broad Basket
674197,106366,US Fund Commodities Broad Basket
674545,106366,US Fund Commodities Broad Basket
674582,106366,US Fund Commodities Broad Basket
674843,106366,US Fund Commodities Broad Basket
674951,106366,US Fund Commodities Broad Basket
675395,106366,US Fund Commodities Broad Basket
675411,106366,US Fund Commodities Broad Basket
675417,106366,US Fund Commodities Broad Basket
675458,106366,US Fund Commodities Broad Basket
675608,106366,US Fund Commodities Broad Basket
675647,106366,US Fund Commodities Broad Basket
676120,106366,US Fund Commodities Broad Basket
676149,106366,US Fund Commodities Broad Basket
676273,106366,US Fund Commodities Broad Basket
676597,106366,US Fund Commodities Broad Basket
676991,106366,US Fund Commodities Broad Basket
678210,106366,US Fund Commodities Broad Basket
678872,106366,US Fund Commodities Broad Basket
678873,106366,US Fund Commodities Broad Basket
678934,106366,US Fund Commodities Broad Basket
679169,106366,US Fund Commodities Broad Basket
679380,106366,US Fund Commodities Broad Basket
679451,106366,US Fund Commodities Broad Basket
679682,106366,US Fund Commodities Broad Basket
680859,106366,US Fund Commodities Broad Basket
681388,106366,US Fund Commodities Broad Basket
681625,106366,US Fund Commodities Broad Basket
681744,106366,US Fund Commodities Broad Basket
682430,106366,US Fund Commodities Broad Basket
683110,106366,US Fund Commodities Broad Basket
683125,106366,US Fund Commodities Broad Basket
683202,106366,US Fund Commodities Broad Basket
683217,106366,US Fund Commodities Broad Basket
683571,106366,US Fund Commodities Broad Basket
683879,106366,US Fund Commodities Broad Basket
684471,106366,US Fund Commodities Broad Basket
684784,106366,US Fund Commodities Broad Basket
685133,106366,US Fund Commodities Broad Basket
685293,106366,US Fund Commodities Broad Basket
685314,106366,US Fund Commodities Broad Basket
685372,106366,US Fund Commodities Broad Basket
685524,106366,US Fund Commodities Broad Basket
685933,106366,US Fund Commodities Broad Basket
685991,106366,US Fund Commodities Broad Basket
686397,106366,US Fund Commodities Broad Basket
686584,106366,US Fund Commodities Broad Basket
686607,106366,US Fund Commodities Broad Basket
687223,106366,US Fund Commodities Broad Basket
688200,106366,US Fund Commodities Broad Basket
688815,106366,US Fund Commodities Broad Basket
689046,106366,US Fund Commodities Broad Basket
690099,106366,US Fund Commodities Broad Basket
690155,106366,US Fund Commodities Broad Basket
690245,106366,US Fund Commodities Broad Basket
690513,106366,US Fund Commodities Broad Basket
690572,106366,US Fund Commodities Broad Basket
691040,106366,US Fund Commodities Broad Basket
692284,106366,US Fund Commodities Broad Basket
692964,106366,US Fund Commodities Broad Basket
693026,106366,US Fund Commodities Broad Basket
693107,106366,US Fund Commodities Broad Basket
693320,106366,US Fund Commodities Broad Basket
693336,106366,US Fund Commodities Broad Basket
693622,106366,US Fund Commodities Broad Basket
693782,106366,US Fund Commodities Broad Basket
693796,106366,US Fund Commodities Broad Basket
694624,106366,US Fund Commodities Broad Basket
694665,106366,US Fund Commodities Broad Basket
694762,106366,US Fund Commodities Broad Basket
695082,106366,US Fund Commodities Broad Basket
695486,106366,US Fund Commodities Broad Basket
695596,106366,US Fund Commodities Broad Basket
696481,106366,US Fund Commodities Broad Basket
696492,106366,US Fund Commodities Broad Basket
697078,106366,US Fund Commodities Broad Basket
697162,106366,US Fund Commodities Broad Basket
697197,106366,US Fund Commodities Broad Basket
697418,106366,US Fund Commodities Broad Basket
697448,106366,US Fund Commodities Broad Basket
697533,106366,US Fund Commodities Broad Basket
697735,106366,US Fund Commodities Broad Basket
698000,106366,US Fund Commodities Broad Basket
698026,106366,US Fund Commodities Broad Basket
698142,106366,US Fund Commodities Broad Basket
698144,106366,US Fund Commodities Broad Basket
698548,106366,US Fund Commodities Broad Basket
698655,106366,US Fund Commodities Broad Basket
698985,106366,US Fund Commodities Broad Basket
699325,106366,US Fund Commodities Broad Basket
701894,106366,US Fund Commodities Broad Basket
702515,106366,US Fund Commodities Broad Basket
704354,106366,US Fund Commodities Broad Basket
704408,106366,US Fund Commodities Broad Basket
705816,106366,US Fund Commodities Broad Basket
705969,106366,US Fund Commodities Broad Basket
706826,106366,US Fund Commodities Broad Basket
707410,106366,US Fund Commodities Broad Basket
707923,106366,US Fund Commodities Broad Basket
709577,106366,US Fund Commodities Broad Basket
710276,106366,US Fund Commodities Broad Basket
710313,106366,US Fund Commodities Broad Basket
710791,106366,US Fund Commodities Broad Basket
712314,106366,US Fund Commodities Broad Basket
712469,106366,US Fund Commodities Broad Basket
713971,106366,US Fund Commodities Broad Basket
714743,106366,US Fund Commodities Broad Basket
717875,106366,US Fund Commodities Broad Basket
720262,106366,US Fund Commodities Broad Basket
721348,106366,US Fund Commodities Broad Basket
724486,106366,US Fund Commodities Broad Basket
726145,106366,US Fund Commodities Broad Basket
727208,106366,US Fund Commodities Broad Basket
727222,106366,US Fund Commodities Broad Basket
728412,106366,US Fund Commodities Broad Basket
729271,106366,US Fund Commodities Broad Basket
729937,106366,US Fund Commodities Broad Basket
729958,106366,US Fund Commodities Broad Basket
730926,106366,US Fund Commodities Broad Basket
732195,106366,US Fund Commodities Broad Basket
734519,106366,US Fund Commodities Broad Basket
734526,106366,US Fund Commodities Broad Basket
734665,106366,US Fund Commodities Broad Basket
734755,106366,US Fund Commodities Broad Basket
734910,106366,US Fund Commodities Broad Basket
735140,106366,US Fund Commodities Broad Basket
735483,106366,US Fund Commodities Broad Basket
735654,106366,US Fund Commodities Broad Basket
736299,106366,US Fund Commodities Broad Basket
736977,106366,US Fund Commodities Broad Basket
737629,106366,US Fund Commodities Broad Basket
737669,106366,US Fund Commodities Broad Basket
737848,106366,US Fund Commodities Broad Basket
738749,106366,US Fund Commodities Broad Basket
738791,106366,US Fund Commodities Broad Basket
740333,106366,US Fund Commodities Broad Basket
740386,106366,US Fund Commodities Broad Basket
740688,106366,US Fund Commodities Broad Basket
741273,106366,US Fund Commodities Broad Basket
741294,106366,US Fund Commodities Broad Basket
741350,106366,US Fund Commodities Broad Basket
741380,106366,US Fund Commodities Broad Basket
741469,106366,US Fund Commodities Broad Basket
741488,106366,US Fund Commodities Broad Basket
741563,106366,US Fund Commodities Broad Basket
741681,106366,US Fund Commodities Broad Basket
741784,106366,US Fund Commodities Broad Basket
742027,106366,US Fund Commodities Broad Basket
742030,106366,US Fund Commodities Broad Basket
742236,106366,US Fund Commodities Broad Basket
742292,106366,US Fund Commodities Broad Basket
742319,106366,US Fund Commodities Broad Basket
742348,106366,US Fund Commodities Broad Basket
742381,106366,US Fund Commodities Broad Basket
742604,106366,US Fund Commodities Broad Basket
742969,106366,US Fund Commodities Broad Basket
743296,106366,US Fund Commodities Broad Basket
744182,106366,US Fund Commodities Broad Basket
744352,106366,US Fund Commodities Broad Basket
744358,106366,US Fund Commodities Broad Basket
744885,106366,US Fund Commodities Broad Basket
744951,106366,US Fund Commodities Broad Basket
744995,106366,US Fund Commodities Broad Basket
744996,106366,US Fund Commodities Broad Basket
745269,106366,US Fund Commodities Broad Basket
745274,106366,US Fund Commodities Broad Basket
745290,106366,US Fund Commodities Broad Basket
745771,106366,US Fund Commodities Broad Basket
746414,106366,US Fund Commodities Broad Basket
746677,106366,US Fund Commodities Broad Basket
746682,106366,US Fund Commodities Broad Basket
746989,106366,US Fund Commodities Broad Basket
747001,106366,US Fund Commodities Broad Basket
747280,106366,US Fund Commodities Broad Basket
747468,106366,US Fund Commodities Broad Basket
747626,106366,US Fund Commodities Broad Basket
747627,106366,US Fund Commodities Broad Basket
748071,106366,US Fund Commodities Broad Basket
748280,106366,US Fund Commodities Broad Basket
748381,106366,US Fund Commodities Broad Basket
748489,106366,US Fund Commodities Broad Basket
748500,106366,US Fund Commodities Broad Basket
748564,106366,US Fund Commodities Broad Basket
748570,106366,US Fund Commodities Broad Basket
748631,106366,US Fund Commodities Broad Basket
748929,106366,US Fund Commodities Broad Basket
749036,106366,US Fund Commodities Broad Basket
749120,106366,US Fund Commodities Broad Basket
749187,106366,US Fund Commodities Broad Basket
749271,106366,US Fund Commodities Broad Basket
749502,106366,US Fund Commodities Broad Basket
749917,106366,US Fund Commodities Broad Basket
750257,106366,US Fund Commodities Broad Basket
750305,106366,US Fund Commodities Broad Basket
750886,106366,US Fund Commodities Broad Basket
751539,106366,US Fund Commodities Broad Basket
752500,106366,US Fund Commodities Broad Basket
754034,106366,US Fund Commodities Broad Basket
754160,106366,US Fund Commodities Broad Basket
754197,106366,US Fund Commodities Broad Basket
754409,106366,US Fund Commodities Broad Basket
755755,106366,US Fund Commodities Broad Basket
755853,106366,US Fund Commodities Broad Basket
756950,106366,US Fund Commodities Broad Basket
758296,106366,US Fund Commodities Broad Basket
760333,106366,US Fund Commodities Broad Basket
761055,106366,US Fund Commodities Broad Basket
761297,106366,US Fund Commodities Broad Basket
761330,106366,US Fund Commodities Broad Basket
761547,106366,US Fund Commodities Broad Basket
763442,106366,US Fund Commodities Broad Basket
764198,106366,US Fund Commodities Broad Basket
764355,106366,US Fund Commodities Broad Basket
764399,106366,US Fund Commodities Broad Basket
764455,106366,US Fund Commodities Broad Basket
764736,106366,US Fund Commodities Broad Basket
765567,106366,US Fund Commodities Broad Basket
766184,106366,US Fund Commodities Broad Basket
766576,106366,US Fund Commodities Broad Basket
767611,106366,US Fund Commodities Broad Basket
767705,106366,US Fund Commodities Broad Basket
767809,106366,US Fund Commodities Broad Basket
768014,106366,US Fund Commodities Broad Basket
768248,106366,US Fund Commodities Broad Basket
769678,106366,US Fund Commodities Broad Basket
769860,106366,US Fund Commodities Broad Basket
770073,106366,US Fund Commodities Broad Basket
770154,106366,US Fund Commodities Broad Basket
770623,106366,US Fund Commodities Broad Basket
770753,106366,US Fund Commodities Broad Basket
770781,106366,US Fund Commodities Broad Basket
770786,106366,US Fund Commodities Broad Basket
